# Constructed from biom file
#OTU ID	AGOS38P1A0	AGOS42P6A0	AGOS44P4A0	AGOS46P1A0	AGOS48P4A0	AGOS56P1A0	AGOS57P4A0	AGOS58P6A0	AGOS60P3A0	CONS37P4A0	CONS39P1A0	CONS41P1A0	CONS43P5A0	CONS45P2A0	CONS47P6A0	CONS49P6A0	CONS51P3A0	CONS52P4A0	CONS55P5A0	CONS59P1A0	CONS61P4A0	CONS62P1A0
PWY-6397	0.0	0.0	0.0	0.0	2.153050936587513	5.973981961818666	0.0	8.016008134171132	0.0	0.0	0.0	0.0	0.0	0.0	3.9856980402937463	6.06436333325542	4.601053937596991	0.0	0.0	6.0647014071048435	0.0	2.513395713359722
PWY-6467	1655.6037143782212	4247.283095892031	2735.052774180996	4390.538800365472	2313.742927735061	1458.02890977443	2344.967098584645	2810.0896640293877	2702.6792767568777	2117.776709398042	1954.0485637782115	1707.940479185613	1534.8082632316707	1362.8826232731	3429.557831971633	1940.8753343020283	1635.9755460318124	1599.958660313647	1396.5541297056736	1469.07553410245	3426.990797427962	2416.1658354489664
PWY-6470	2096.6075612115615	2605.0283734824893	1994.8277450077762	4066.933262907009	2321.0979681566614	2883.074204032227	994.4942373881984	2641.157571283156	1476.7929173629232	2511.6053120552065	1215.3242593452776	1932.548167421359	1368.073508034947	2383.508886471979	3363.719438311591	1760.3253842876886	1257.5237116349672	1474.2292373748787	1615.2380462529488	1434.4324080752774	1724.6027522641882	2868.395901303331
PWY-6471	4535.392759176152	5063.934620831226	4350.284121276853	9138.734407304564	4356.705285698353	7061.246114855784	2208.4218636747364	5608.348694334508	3623.679023068438	5599.104349774369	3277.199549729269	4395.430059303029	2552.866493420093	3533.0317334673996	7733.10197913975	4172.855010465977	2621.038854839286	3729.203022147443	3508.273401373646	3555.323624468074	3516.4602404739144	5838.576814202374
PWY-6478	923.092514159423	1956.1599848697988	1294.3148140309015	2897.068533247703	1004.0444215296312	1202.3152681726779	1678.584363277948	1931.8348861828565	1571.92572770574	2042.741605310751	1050.3525887464546	1242.0357013570106	1138.558324050855	1415.2533232867631	1784.5847191980097	1079.3075462559927	1062.1019639772126	832.2330910619253	1009.6936763948894	990.8369715865726	1644.1323340373401	2101.003841636544
PWY-6486	0.0	0.0	0.0	1.5305325465471154e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6505	65.94697724400373	52.11639943672684	46.42044431994956	110.9638619528846	39.66975854937654	66.36615418466987	73.75478975264475	41.88540521401995	43.11936639263617	66.01752435845113	42.606642220261165	40.317306998418296	49.095453888330155	34.19343942280317	66.04307759079335	52.632826036616386	31.85978434270398	41.252057295195385	34.63313271283063	38.73723612425215	25.641924173886604	62.39314897125036
PWY-6507	3058.2523894422334	10241.047382688892	7154.95064236198	12218.337231875787	6954.905482085558	4189.587732578189	3508.479473992404	6830.508064564667	6898.883347051812	5387.5575207013935	6062.224372926868	5710.915524633973	3459.6133774010686	3958.8191448812713	9888.066555471232	4206.128461762616	3997.2410907678805	5266.454658728025	4285.561987450946	3457.1693659253565	4636.851730166794	8271.373610305105
PWY-6519	1272.3835020369288	1726.293536096318	1123.6095527700775	2262.6058673195466	1018.9291379993172	1556.3964042327523	1894.0331160542291	1522.9302767844795	1330.4111900373618	1053.1886921355483	979.8689918610823	1179.9122132246284	790.0129538436003	637.7099751760662	1105.7821807543457	1231.684803467071	751.6473959669277	913.154033056567	744.0808699461455	891.118963232276	788.7016818818025	1088.5634394962785
PWY-6545	4830.744409423542	9371.357039367975	8624.379993739805	15113.916291258778	8939.330231903641	6549.48576504635	5115.878787494405	8541.978900279646	7251.364365993567	7271.691002733122	6836.495748749415	7562.005374068856	4416.526699682515	5268.251594553726	13061.999603193646	5848.201454401285	4817.247163756691	6371.504244591825	6132.918295130386	5374.715215382901	8593.498232102482	10651.895241689745
PWY-6562	389.12895017105063	2201.11137289814	1959.3013756775674	2751.725699200993	1708.6046434390262	594.3676364611233	981.2359935090944	1052.2926576758828	1716.6563051338032	1295.463805911749	1627.0365065579717	1264.6798434112873	788.4785395467774	717.220576218187	1186.598515120452	852.7538407857418	989.2123054661621	1504.958070626091	870.6628849896535	459.9013417068238	2029.1664018432255	2301.684978577331
PWY-6565	0.0	0.0	0.0	1.5788100488578793e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6572	209.2505680884023	139.3099659046572	298.85238921139495	1202.5588179924264	228.4440458766573	329.20845333146696	361.34216960989664	267.78320469220955	492.11706175607145	186.42839931461882	223.09083059829197	362.78229684628684	67.02798969537938	94.58368705284725	116.97266436484321	219.2828400033145	331.7565102425766	273.9456794415135	284.7944068464486	513.8710091314972	42.748383753835206	847.9195192371429
PWY-6581	0.13056906155263173	0.0	0.0	0.15031451200301593	0.09124292225342409	0.0	0.22842560561683767	0.0	0.07465216537128071	0.0	0.0	0.0	0.10240731564613935	0.0	0.06869958049924457	0.0	0.03566224659695482	0.0	0.0	0.10832961779965403	0.0	0.0
PWY-6588	5773.572153702391	5845.9103945683655	5853.100661131249	10331.920652082616	6112.802025444453	8804.90162857596	3439.1142823920377	7007.803205290804	5263.047449948181	8030.35063782192	4120.678064089818	5576.199245711388	3312.5018266540233	4947.85340108487	9735.15567657782	5543.932130103569	3952.9447333798425	4551.567211242972	4303.999994823418	4732.57223112718	4526.043824014918	8316.816374952477
PWY-6590	2061.6428873185496	2519.3377146232665	1840.874951324233	4003.1570027857206	1932.0711342890183	3320.0457479069946	2603.7150691244374	2752.242338655924	1660.6488446397345	2784.3691168312203	1741.3108121319397	1673.4260274357785	1371.3267046664876	1611.688248340037	2675.2978409108982	2320.505139892372	1469.2606921564193	1639.8982945397292	1295.4527872287997	1859.9457935460755	5568.234914471045	2292.8395569114086
PWY-6598	0.0	0.0	0.0	1.1051826382283697e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6608	5838.6681157154635	11454.461764637224	7981.448654181651	16853.925997829494	8682.59305207881	8593.05398741969	5652.5769423585325	10243.88430945304	7667.965298307803	8955.71134376197	6728.526919349698	8202.41814356146	4650.5079578075365	6365.140772637581	14133.413180302947	6120.498515418186	5821.83072501694	7266.999351932625	7101.091741499225	5395.743622719444	9834.562626825415	10208.424659064065
PWY-6609	10351.075255644319	18122.113011186717	13194.481328299198	28583.71541733942	15801.245677414907	16506.753460286043	7548.588547555567	16261.984017910889	12144.28304630618	14067.41312900176	11127.252527137227	14027.503366741863	7554.707364610453	10290.466838605396	26334.289473288634	10717.796397261436	8364.966373251254	11997.315674494177	11749.13779545356	10385.727894074616	15861.472032800808	17271.399358276936
PWY-6612	5962.377984320577	12185.934275976146	9098.97527610329	18250.883432557424	10190.536267183554	9121.459988425144	4863.77653150587	9768.408390004366	8393.01225355964	8361.943999498048	7587.950968695041	8566.564970537062	4773.56451129543	6271.813701041916	15337.714818478002	6707.716650181923	5454.001945331198	7685.24282000826	6926.438283612994	6002.999053100938	9003.992219804904	11244.611395199048
PWY-6628	5569.925922402098	8805.115298256922	7407.751251581278	11909.88231412772	8159.169567874564	8561.724329052355	4175.67528303596	8063.674101239624	5504.003522348376	7276.040678962109	5343.137468206578	6672.325427043732	4181.716313986764	4681.432694100772	12463.830957886199	5409.811059220026	4286.116099369697	4363.8889885942235	5721.5298184171215	5023.373614281502	7671.381394058398	9040.076216016016
PWY-6629	91.48997169593245	1176.6331313042483	165.11428274168074	319.24493993215646	247.3300242560694	1355.2642201792407	23.099167187820367	1069.8262612451558	139.76583780544476	417.82458218832215	405.0572689031667	182.10896392908535	91.44591642556406	272.0164288443005	298.47301524290225	386.66273960240346	93.95080448640603	76.44571363149417	230.31306155515517	202.47551947319147	112.08039479482451	0.0
PWY-6630	5463.6311669946135	8683.018349303704	7377.77914643236	11805.46823879862	8098.217260804773	8379.074417940956	4153.213353896841	7956.2168283626015	5483.89807268387	7224.258557528384	5340.77367064682	6627.18883442504	4137.505385530997	4653.768830985111	12149.30761408162	5347.38278604328	4267.0557169860485	4346.24111118345	5652.651540845575	4930.680294242913	7650.913039345733	9036.79100509226
PWY-6641	316.02970821717514	1060.0523382432455	548.7344176719378	820.6156821173554	475.79716799131165	299.20607704687586	434.25384595669465	776.3686511591457	533.8752931570021	743.8626291598283	417.96778123392556	424.2871809963355	356.11517165283993	503.5281377268901	1080.2133890377095	281.8443213135019	521.5211416235808	243.5866697702807	528.6392868093818	190.11936532060346	296.9227461187067	649.7996675158396
PWY-6654	791.2530218214796	2218.2349069254506	3863.6877075161524	3190.322860936926	2990.9680159712775	348.1106774232821	2317.6333290939624	3018.048237738153	2811.662738118803	2067.6072176655157	1924.6382916775212	2451.756021566747	2058.136718694974	2115.208740337457	4598.007882392866	1775.7795331883376	1836.8766883705484	2395.743999461763	2036.0349742108533	1127.535453979782	2914.964584871182	3769.5327644839576
PWY-6660	0.0	0.0	0.0	3.3928999999998227e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6662	0.0	0.0	0.0	2.8274166666665682e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6690	9.329034676780799	116.11448281868637	15.835455397927502	30.11957217844503	23.923349474110616	140.5534564373022	3.1882039923098664	106.44699130204239	13.65992741483589	40.09225075633597	38.85405742596752	19.85351726686814	8.67968060290056	25.82609261277404	28.4692159654124	36.95820440714144	9.067461317546666	7.603026452904685	21.885827521015923	19.130185614862995	10.594866769663886	8.366631601687896e-05
PWY-6700	4544.231511065371	8455.670816508884	5878.05288326005	10766.150980106378	5330.626116235626	5269.469367202542	4619.78786689108	5969.462972888604	5542.194835559242	6699.297032705061	4196.1784500394315	4816.434234769523	3711.403754670165	4780.052023151262	7498.1115537371525	4383.765992421701	3754.3985025474412	3645.2157012200887	3741.6806115623535	3556.5662442690336	6200.222738081244	6918.272440753718
PWY-6703	3992.221387089797	7890.167693034212	7154.235245289003	10590.62232217105	6037.574853605421	4516.48006418826	5485.496851508416	6627.31894450623	5896.235396229451	6562.1460279543835	4469.443989592179	5406.106672062384	4252.849621809056	5076.215477685255	8484.283915048301	4563.573782018095	4085.000057014132	4416.762832298926	4138.516222411506	3461.3165547644603	7477.2794651262	7990.206840027779
PWY-6708	160.46232639373557	372.5092864133962	110.75058861747945	241.18426857078228	151.00442013348606	453.75393210044666	257.90886627325125	383.8442764894174	108.32198060884691	202.17903592457927	156.77787210175165	119.74307953814373	83.75689759402803	142.9713963249815	214.77019404594512	223.977534702897	113.45928995881036	66.31240524707897	117.58050201214445	106.27991118027795	2595.14521381125	94.15353077945286
PWY-6713	1.5605880765469242	2.441860485739996	1.8760847788900392	2.678949879053523	3.651919653495885	1.4305295712268176	0.7304405304324161	2.992524514296426	1.5398149038730433	3.164165934212935	1.449287035768453	1.4549749738962243	1.0113949589101472	1.3418203734133194	3.32062677877292	1.0159523072166239	1.294601481835468	1.467277683425657	1.4829721258619628	0.8057793642557157	1.110095407148982	1.8075277909927587
PWY-6728	15.495868888234629	60.47438410656779	14.531943266325769	1.3409192453508638	58.85243773778908	51.57212064471684	169.73411130062553	63.90251788468169	0.0	0.0	0.0	0.0	38.567197289104435	25.033726800962786	75.9370095683345	28.638073605451744	0.0	0.0	18.086112307953165	0.0	28.89075605342626	0.0
PWY-6731	14.452794400474495	18.401779082842666	15.01643214571138	17.28824087975312	15.44075322992486	47.11446933919554	80.01800978416772	22.58951764531438	12.691286307118371	20.302707510398616	16.052051434089808	9.286496639609032	17.5959311922169	12.078582465267036	21.272495536960463	14.496731774732451	7.5596801996939185	12.496573167546531	13.20762411217449	6.335070399246201	10.426076429381219	14.700953782647531
PWY-6737	9232.998418051626	19864.505878703985	14560.862025741111	28306.396743702993	15276.346638055786	13667.42380501064	8545.432282790915	15157.662368462865	13731.333601599219	13834.280102010616	12342.647739701973	13490.323858048396	7903.779510210689	10074.565543926541	23012.04176975961	10382.745548239978	8801.021972852071	12039.972544033579	10662.06174070043	9330.43767314965	15582.610895154123	18544.25495802212
PWY-6749	1028.2248739034512	1240.9857362404625	1096.746733615308	1578.7766948949381	1101.281022935185	1624.5832815498397	1335.3306906384762	1544.9051382465464	1135.6323130244366	1214.133343951457	818.8120067553035	916.6898891683243	749.461201548688	698.8525525018425	1599.555388683033	985.3782070408103	733.2626805533037	648.8923758376926	726.7157125998126	611.0452932104323	3000.180087153466	1301.2047276043656
PWY-6760	0.0	0.0	0.0	1.530532543836825e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6830	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.154370047488558	0.0	0.0
PWY-6876	1042.858718380408	1398.591051968349	1573.177030941327	2750.214086962054	1873.5379028200284	1968.4385087747778	718.3040441549214	1352.7240004478613	1190.9625087763986	1763.7060722251792	685.0575059003568	1640.3526717416605	812.0074103833502	1189.7097080830365	1802.5594665711876	883.768090566653	1057.4961371223924	853.489321875996	1131.9595252002487	867.1073845602548	1286.670580042353	1931.2466263766714
PWY-6891	3387.7370451745464	5445.2561698184145	3839.072000785659	8498.600546750813	4622.258641383551	5749.206230907639	2688.6280582507457	4706.89543179368	3241.8359018644646	4675.3076879368955	3242.5404205030113	3964.6650248066403	2585.431786881292	3154.0232396349634	7696.808804195623	3294.8953275056083	2236.118302341299	2758.057682482476	3366.8545821317457	3133.662777354101	7077.371816268423	5057.47236733887
PWY-6892	5272.5295931391765	8890.772884888172	5965.347901333066	13204.29399090932	6810.8144337929425	8447.029296953962	4667.674820923908	7271.94257132857	4979.88285970028	6845.139406851452	5006.8118735709395	5956.611352098734	3935.621996954219	4674.915366098247	12104.692574158007	5159.128969630341	3490.552416580237	4788.013681877348	5191.770716754748	4754.303238339935	9372.03717318344	7409.848923775189
PWY-6895	3694.509045017222	8330.441325098707	6792.495225850316	10716.636689271576	6647.822878804186	3838.2656319669895	4894.476817062432	7121.888012641203	5837.968130251959	5725.030302137832	4823.967941686965	5358.196148417928	4092.781453995509	4298.282976191505	10476.001115260453	4641.5271478002405	3787.9282334508543	4747.6839267147025	4398.791414898696	3663.0117330664034	7944.144221734468	7243.843493851898
PWY-6897	6789.549045719826	11952.171564041955	10676.007400256907	19164.88636964066	11113.262908035113	9783.807852697852	6122.702161063751	11641.590383275749	9205.932441163179	9750.313079412466	7979.75203792921	9753.768641120567	5978.044202620152	7608.750098725126	18571.10439756812	7537.988398263815	6277.009477555225	8376.460512840578	8163.608951600647	6883.305634376536	9695.351476212993	13160.55906284073
PWY-6901	4010.1881072990655	6561.52047679883	4595.754137835705	10978.189826049957	4586.526378328308	5865.674931656059	3685.317280976861	5730.236133379036	4750.426036455943	5357.514330357884	3415.6985720989474	4761.793753275141	2847.798260550989	3435.442561100249	6707.1022053964425	3469.97373144067	3577.7161790724067	4647.714447206702	3984.3741579534726	4021.0161959881934	8755.209899074785	7088.669854170557
PWY-6906	20.067263823896585	13.193150713922655	14.114689937818207	38.329927404757356	33.106030759568974	33.521634258491304	17.78428563121927	31.168531265410476	22.698246129099076	44.360732983799444	16.008220972489053	10.124523596221126	14.53770823330635	9.29747748184743	17.140831543103783	6.410105395709184	16.774184233327453	10.030711594493846	22.46168436440979	8.394928127694595	17.265480828721067	1.9388486089503771
PWY-6919	0.0	0.0	0.0	4.074146553725789e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6942	0.0	0.0	0.0	6.738335431563882e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6944	0.0	0.0	0.0	0.029602755444078564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.871589087653565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6946	0.0	0.0	0.0	9.27734256400954e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6948	5.301485304338878e-05	8.3866378205228e-05	8.850388720368479e-05	9.074516050934158e-05	0.00014119708989787812	4.889122908730063e-05	5.5324336593495197e-05	0.00010286438954534437	9.582516081617412e-05	0.00010964120106720605	6.999960590594443e-05	0.0001380266396602759	3.4419090865022426e-05	4.640481426520705e-05	0.00011571204286773802	3.488792772238672e-05	5.9154395743949224e-05	8.98104016446925e-05	5.1163627406980655e-05	2.6413649118773682e-05	3.824688150765826e-05	6.822193233549288e-05
PWY-6956	0.0	0.0	0.0	0.000140959884994095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6957	7.280497970083789e-06	2.7709999999981547e-13	2.923999999997984e-13	0.024946965189726434	3.6432443252189884e-06	0.0	6.593796045179135e-07	0.0	3.6438495796661983e-06	3.637999999997079e-13	0.0	0.0	2.9677121876834364e-07	0.0	1.98020344838764e-07	0.0	1.3166874827740228e-07	0.0	0.0	4.6134148218589573e-07	0.0	0.0
PWY-6969	4552.289363519264	10111.679495605164	9887.38608775331	14647.448989578786	8384.506007692766	5142.038453751669	6606.031363314233	8281.18706359019	8805.417136737404	7300.085930106445	6283.885886733054	6730.2511872213845	5348.876447139698	5596.2233062292335	10501.528088680545	5979.322869947149	5537.035638413967	7267.00133986286	5197.5407879584245	4414.9972398326545	8789.339911264855	10199.441021649345
PWY-6992	0.0	0.0	0.0	0.035491505388893764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.023221643037806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6993	0.0	0.0	0.0	0.00012727870605289758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7002	0.0	0.0	0.0	2.4943495695434272e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7003	4750.883816719957	7685.301497495145	5779.197236307999	14350.392066163957	7905.120807954879	8941.778055800307	2614.527203263675	7548.18688725049	5563.420498525075	5792.05308598331	5506.575533388805	6932.195147155275	3081.096870053139	4800.44805927193	13405.33407015415	5249.385528186846	3821.757243402193	6305.64236780959	5990.848219329357	5525.458593764306	6830.318672765652	8236.185053647136
PWY-7007	51.075585547379156	70.37350723649925	57.17285659475412	181.9065540077363	75.03788664797777	55.78381227244668	24.302053327182005	91.05088534865034	49.50576983604015	105.4910723571663	51.10929743818413	46.97696873010986	40.13150026179375	44.58009703127883	93.2121699232599	33.90819235993236	42.8023784545942	57.86620701641277	43.41454173927539	78.90079885102837	41.240187240100994	96.63237122162735
PWY-7013	1626.3738592989678	3815.2610034218897	2142.7629052370794	10027.462693083946	3824.4560894839997	4937.712326686277	755.2055280425595	4448.882912545234	2604.509056140547	1943.645258307586	3962.9686481356616	4586.17341605923	809.8822164299578	2198.032705031895	9217.850788536189	2812.6391942015484	1345.6424037243296	5073.152060920198	3560.3176512346263	3588.9664512560744	5824.797512722526	3450.786106477033
PWY-7014	0.061821639368757834	0.09201145346338133	0.09521282028299743	0.0961971163007705	0.1446931752637128	0.0570413439307554	0.08167455929619605	0.11238726077036712	0.10221448660837261	0.11669955406575021	0.07991463828825689	4.010464170288669	0.0445122666300995	0.05165439451717972	0.12360508103480332	0.04213022183761988	0.06074599271838724	0.09671877079481805	0.058340488234867774	0.02911663625446973	0.04373028903321113	0.07423758057986754
PWY-7015	0.0427479907088701	0.0676251566476026	0.0713644231267194	0.0731773550662693	0.11390701319010338	0.0394230387777033	0.0446102320457208	0.0829443970585585	0.0772680439218909	0.0884083499034007	0.0564437035509993	0.21335834219884867	0.0277535199817278	0.0374181309185956	0.0933037957879229	0.0281315293290589	0.0476986158042909	0.0724180818307094	0.0412555418553589	0.0212983967957974	0.0308401259307858	0.0550102452852328
PWY-7019	0.08529491922438916	0.1451213886184132	0.15056232842490025	0.16304932363230645	0.21106809859080392	0.11348117473971411	0.07592847347817429	0.18463065330247447	0.15672958145428909	0.17165139873570032	0.10402781931346328	0.19974991941196255	0.06741527211327135	0.07503958270752924	0.21706616559524516	0.07449498256974249	0.10067960157982156	0.13985631092919168	0.09773724827363939	0.03811712895643172	0.08016396553092935	0.10786268253704069
PWY-7020	0.061997313750209	0.09707803122112878	0.1010915052058368	0.11069005308651635	0.15245341280590616	0.06239020538479491	0.06980491126635169	0.11989976234941663	0.10786939486238371	0.12196339956590724	0.0792622207743319	0.23680734812567364	0.04465742608344885	0.05313949307901111	0.13481760681989613	0.044524012649969136	0.06609651264419113	0.10025736990935916	0.061816461879489144	0.02922173087584307	0.04725988267258782	0.07688840348918397
PWY-7022	0.06435732323945313	0.0941420866155257	0.09706509613242649	0.11419041871318313	0.14615571825410606	0.05934370411982376	0.10061811781047349	0.1148481384498611	0.10387372240241834	0.11872286784097683	0.08262980718116461	0.32980701735400947	0.04849521689486525	0.05301591876632702	0.12567935304752967	0.04437499298233124	0.061361262755398265	0.0985156032456913	0.06028883111367809	0.029932171917702324	0.04520927331267181	0.07591978252576773
PWY-7024	1.1658072440218504e-05	0.0	2.939557575873916	0.4290393228235135	0.0	0.0	9.00962209508293	0.0	0.0	0.0	0.0	0.0	4.034468438449967	4.294445748541401	0.0	8.592767031512148	0.0	0.0	0.0	0.0	2.041353554821839	0.0
PWY-7031	0.32264806811449626	0.29508674239306953	0.2444211435989498	5.345530731803165	0.4681692042706565	4.144510111083104	12.711129194339305	0.3103143173164086	0.24196798279128293	1.9320132410374817	1.7631050082527053	0.10792107998271747	0.4340003280491008	4.329357038999266	0.3033698787180903	13.850008092036752	3.2685315055804427	0.2544318126226449	3.556686578815089	0.11599975177252121	3.975102273189464	0.2371647725946327
PWY-7046	0.0	10.642942416442905	2.5433785067967984	0.12566406623470566	8.215901262378676	0.0	28.39991303690404	11.326210301837918	0.0	0.0	0.0	0.0	6.867207817345542	4.43725068530097	13.167074768859097	5.063486672737324	0.0	0.0	3.1742882974878994	0.0	5.027899539578477	0.0
PWY-7084	0.0	0.0	0.0	14.809565978617757	31.419082373997945	0.0	20.216817449581914	20.138071784870856	9.899338461886245	28.670099297804672	13.892715333065455	0.0	13.02022702561604	14.957880834687284	18.634305391707958	3.0613721454166187	0.0	9.967634080479705	0.0	0.0	0.0	15.739627746172943
PWY-7090	251.32659664599413	290.4342208114018	166.5539944170233	463.8019319258805	376.9339488478921	268.1235021733918	499.2874355516921	194.1192319796497	333.46831120849765	203.45717925552538	154.3344483017057	209.57375448372966	158.18302453284073	99.73781610459615	152.92741050365848	287.0662914446038	201.58570032946238	152.90427529954684	120.97901865128917	169.59212490760797	141.22542771573907	155.63688796510584
PWY-7094	608.5819517208946	691.3072140220764	519.1039825448479	1210.404358527981	549.8241927612626	967.0716575486983	601.015425428557	725.6635110561893	453.7147178058066	787.0452252698659	434.00877362450694	526.3980729375743	369.5399718315596	402.6602711418994	845.4131593546731	568.5499201349493	382.1159764748449	787.2736970215111	372.58485895087097	378.7863498585405	965.9947871417884	594.1902820581109
PWY-7097	0.0	0.0	0.0	0.25422846934988746	0.21802954752051693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7098	0.0	0.0	0.0	0.28465147833461246	0.23747935575358717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7111	11413.632309176659	19316.36942567783	16347.880766438364	29229.221043669844	16484.607559830856	17617.493305002117	9787.572912133694	16231.669232695527	14203.342693369375	16117.809715106017	12402.503682388802	14470.097730974489	8967.498727754915	11408.643935841435	24210.15506824057	11797.36957367533	9988.621571171747	12798.536372683084	11586.430697128108	10125.906908728222	19269.462222461454	21169.03454455275
PWY-7159	62.69619883932138	59.870385120815186	42.23661512601865	164.749953026385	47.66336055666013	98.03436415900819	233.91401513334947	66.41349472633226	30.217887759863384	46.33760020306063	38.2116510879111	27.190043116720453	55.87449742306903	44.76841609382062	64.82558547842544	58.69159368042146	50.042136454772816	90.54114742723225	60.41879612812194	19.43936919169199	75.63198579482656	25.208678476091134
PWY-7184	5033.710243569558	10130.851119538853	9838.533918462132	17780.621125308007	9914.927617843812	6745.453582926081	5815.93069700768	9766.774235839765	8568.610798234267	7640.671249630199	7481.426153685863	8619.915313534448	4868.370892346233	6173.598094554418	14717.256018846178	6546.879323811215	5679.292574077657	8345.570701879811	7001.644253784559	5957.484962648848	10835.452500551011	11839.053047913005
PWY-7185	0.012689805538626286	0.011389733723254448	0.010177235330787465	0.008304220013778726	0.008458360988409075	0.011482548815354283	0.10916991487921239	0.01320899664954561	0.009168627269305007	0.011277553338808637	0.013872027472376586	0.00444762626052693	0.018699807199272056	0.0071421565886793425	0.011451367986473096	0.010862728573291236	0.003592807165751416	0.009818970022935702	0.009959163506322019	0.004394605758647503	0.007527415210957292	0.009132277007469497
PWY-7187	5952.239984359248	11919.92502629622	11363.963171349544	19140.118136475765	11184.877531599992	8074.215303574067	6870.164522688101	11167.96130826031	9770.63361101652	9185.18038309472	8412.006941531406	9621.851415790843	5841.270647075902	7250.420199594421	16354.893252973126	7501.288486765088	6472.677929390534	9185.336756231267	7751.263179384969	6409.12013927784	10929.998459892422	13342.959806889503
PWY-7196	6673.60686072525	13695.19811760548	12482.953627207075	22757.900863245897	12569.84304555714	8936.971465085264	7444.41867403594	12506.945126793697	11035.574589087211	10273.830329428456	9830.205287387842	10976.4411064639	6359.746519380926	7975.889537991036	18913.170626354895	8395.197035146135	7260.799582074274	10254.098572897368	8855.00188934886	7532.795728574459	12666.508335919758	15261.202684549775
PWY-7197	4807.499986208793	9757.24698349627	9942.36125938096	17122.613343826793	9731.385299233716	6293.541166187013	6148.238672767162	9481.070555400795	8495.669861756181	7601.565926512997	7534.382648261874	8432.497488073068	4893.934195909825	6095.518499389906	13815.452191532764	6437.204439655973	5676.7001232527955	8150.765088928834	6741.063984782978	5640.8605618077345	10667.026659556832	12050.498674951945
PWY-7198	2936.926618509842	4053.887673384522	3425.864705379024	8590.747309027787	4498.402594562404	4674.287179342063	1656.7440813772753	4154.39774330146	3027.036698462108	3603.333303730729	3328.725643516131	4280.302514808246	1683.7755460724966	2846.8056211436415	7588.218047101029	3351.8847024204847	2145.082324896521	3762.2179000127526	3351.259503397797	3363.201965903285	4419.537724873459	5129.541564307073
PWY-7199	6112.251590443718	12161.693396387753	9242.022220761733	17086.811839185673	10032.415938824517	9249.694675067794	5206.711743324999	10317.620933496299	8367.100395703124	8905.627939863114	7292.322667675519	8480.803224135881	5062.0866978469685	6454.33229180242	15656.691324483734	6782.980568766116	5539.669429217501	7681.623431732706	6977.583609231877	5856.6936931847695	9169.122146192864	10955.322885325782
